int_rate,loan_cost_proxy,term,payment_to_income,dti,fico_avg,emp_length,home_ownership_RENT,high_dti_flag,loan_amnt,purpose_vacation,pub_rec,purpose_credit_card,inq_last_6mths,purpose_house,annual_inc,has_pub_rec,purpose_other,revol_bal,delinq_2yrs
11.48,1722.0,36.0,0.10786737439104196,18.82,677.0,3.0,True,0,15000.0,False,0.0,False,0.0,False,55000.0,0,False,12503.0,0.0
12.59,1850.73,36.0,0.13127432684617435,22.64,682.0,2.0,True,1,14700.0,False,0.0,True,0.0,False,45000.0,0,False,5415.0,3.0
11.99,1678.6,36.0,0.07747708715214131,7.27,687.0,8.0,True,0,14000.0,False,1.0,False,1.0,False,72000.0,1,False,8613.0,0.0
27.49,1649.4,36.0,0.035855148342059336,20.9,672.0,5.0,False,1,6000.0,False,0.0,False,5.0,False,82500.0,0,False,7188.0,0.0
16.59,1294.02,36.0,0.0691102224443889,31.7,767.0,6.0,False,1,7800.0,False,0.0,False,0.0,False,48000.0,0,False,2246.0,0.0
9.17,795.4975,36.0,0.1832265901060071,31.56,732.0,6.0,True,1,8675.0,False,0.0,True,1.0,False,18100.0,0,False,12890.0,0.0
16.59,398.16,36.0,0.0728632600628033,30.87,672.0,3.0,True,1,2400.0,False,0.0,True,2.0,False,14000.0,0,False,3265.0,0.0
26.06,7818.0,60.0,0.08632355293891787,23.25,662.0,2.0,True,1,30000.0,False,1.0,False,3.0,False,125000.0,1,False,6065.0,0.0
18.99,3233.0475,36.0,0.12074888731213312,32.11,667.0,4.0,False,1,17025.0,False,0.0,False,2.0,False,62000.0,0,False,20859.0,1.0
13.99,2798.0,36.0,0.10123833506147238,34.55,687.0,10.0,False,1,20000.0,False,0.0,False,1.0,False,81000.0,0,False,2796.0,0.0
7.49,449.4,36.0,0.009252929606796358,19.22,742.0,10.0,True,0,6000.0,False,0.0,False,0.0,False,242000.0,0,False,36741.0,0.0
9.8,1176.0000000000002,36.0,0.06617551276923955,13.46,707.0,3.0,False,0,12000.0,False,0.0,False,0.0,False,70000.0,0,False,7885.0,1.0
10.78,215.6,36.0,0.01030416250065779,18.84,682.0,5.0,False,0,2000.0,False,0.0,False,2.0,False,76000.0,0,False,8536.0,0.0
19.89,2948.6925,60.0,0.07835832833433314,33.44,667.0,9.0,True,1,14825.0,False,1.0,False,0.0,False,60000.0,1,False,1517.0,1.0
7.26,1089.0,36.0,0.12915277777777778,27.23,697.0,6.0,True,1,15000.0,False,0.0,True,0.0,False,43188.0,0,False,43588.0,0.0
9.17,3209.5,36.0,0.12061074478434763,29.77,712.0,10.0,True,1,35000.0,False,0.0,False,0.0,False,111000.0,0,False,41586.0,0.0
6.99,419.4,36.0,0.041931638119671016,20.52,682.0,1.0,True,1,6000.0,False,0.0,True,0.0,False,53000.0,0,False,8642.0,0.0
5.32,936.32,36.0,0.07226696359587328,26.59,782.0,0.0,False,1,17600.0,False,0.0,True,0.0,False,88000.0,0,False,12203.0,0.0
13.44,752.64,36.0,0.04952099452316787,7.99,672.0,8.0,True,0,5600.0,False,0.0,False,1.0,False,46000.0,0,False,10842.0,0.0
7.89,2209.2,36.0,0.140137577987522,14.46,717.0,5.0,False,0,28000.0,False,0.0,False,0.0,False,75000.0,0,False,41174.0,0.0
17.97,6289.5,60.0,0.15223675941267212,26.28,702.0,0.0,True,1,35000.0,False,0.0,True,0.0,False,70000.0,0,False,36412.0,0.0
5.32,532.0,36.0,0.03315047884636553,22.12,687.0,0.0,False,1,10000.0,False,0.0,False,1.0,False,109000.0,0,False,31830.0,0.0
18.99,2506.68,36.0,0.10553333818076058,38.12,662.0,5.0,False,1,13200.0,False,0.0,False,1.0,False,55000.0,0,False,11609.0,3.0
12.59,906.48,36.0,0.060279930017495625,12.38,692.0,2.0,True,0,7200.0,False,0.0,False,0.0,False,48000.0,0,False,3579.0,0.0
14.85,222.75,36.0,0.01760375438199706,20.33,707.0,10.0,False,1,1500.0,False,0.0,False,0.0,False,35360.0,0,True,4456.0,0.0
12.59,1259.0,36.0,0.050237964305354196,2.43,662.0,2.0,True,0,10000.0,False,1.0,False,0.0,False,80000.0,1,True,3289.0,1.0
11.99,839.3,36.0,0.037189249720044795,20.24,682.0,10.0,False,1,7000.0,False,2.0,False,1.0,False,75000.0,1,False,3794.0,1.0
13.67,1339.66,36.0,0.11426253855820862,35.08,667.0,1.0,True,1,9800.0,False,1.0,False,0.0,False,35000.0,1,False,8164.0,0.0
13.99,1678.8,36.0,0.09839558505958569,20.98,662.0,10.0,True,1,12000.0,False,1.0,True,1.0,False,50000.0,1,False,14550.0,0.0
14.85,1425.6,36.0,0.05321599786339053,22.38,792.0,6.0,False,1,9600.0,False,0.0,False,1.0,False,74873.0,0,False,204.0,0.0
19.48,3506.4,60.0,0.03773298136149108,9.39,667.0,7.0,True,0,18000.0,False,1.0,False,1.0,False,150000.0,1,False,14052.0,0.0
23.13,4481.4375,60.0,0.04531818056436708,16.88,677.0,10.0,False,0,19375.0,False,0.0,False,5.0,False,145000.0,0,False,14220.0,1.0
11.99,479.6,36.0,0.037943444730077124,18.26,682.0,4.0,True,0,4000.0,False,0.0,False,0.0,False,42000.0,0,False,17431.0,0.0
9.17,550.2,36.0,0.031013349186618386,9.0,717.0,10.0,True,0,6000.0,False,0.0,False,0.0,False,74000.0,0,False,7613.0,0.0
12.59,2215.84,36.0,0.08038222060628096,24.85,667.0,10.0,False,1,17600.0,False,0.0,False,1.0,False,88000.0,0,False,56670.0,0.0
13.67,1623.3125,36.0,0.14684114867320974,29.91,687.0,3.0,True,1,11875.0,False,0.0,True,1.0,False,33000.0,0,False,1653.0,1.0
5.32,266.0,36.0,0.06974525243168134,9.34,817.0,6.0,False,0,5000.0,False,0.0,False,1.0,False,25896.0,0,False,3159.0,0.0
7.91,118.65,36.0,0.008047191909958293,0.96,692.0,10.0,False,0,1500.0,False,0.0,False,0.0,False,70000.0,0,False,1995.0,1.0
10.78,862.4,36.0,0.11184349564472368,29.02,737.0,10.0,True,1,8000.0,False,1.0,True,1.0,False,28000.0,1,False,3131.0,0.0
13.99,839.4,36.0,0.027034676745923615,20.82,707.0,10.0,False,1,6000.0,False,0.0,False,1.0,False,91000.0,0,False,14074.0,0.0
27.49,1044.62,36.0,0.043561796707895464,38.5625,662.0,3.0,True,1,3800.0,False,0.0,False,1.0,False,43000.0,0,False,3403.0,0.0
8.49,594.3,36.0,0.05301527633367991,8.04,667.0,6.0,False,0,7000.0,False,0.0,True,0.0,False,50000.0,0,False,5533.0,0.0
8.49,2037.6,36.0,0.08494486599633687,16.23,752.0,0.0,False,0,24000.0,False,0.0,False,0.0,False,107000.0,0,False,31540.0,0.0
7.91,1344.7,36.0,0.05803221466749082,5.0,707.0,10.0,False,0,17000.0,False,0.0,False,3.0,False,110000.0,0,False,10392.0,0.0
5.32,1021.44,36.0,0.13873710309525714,19.24,692.0,0.0,False,0,19200.0,False,1.0,False,0.0,False,50000.0,1,False,10848.0,0.0
13.99,2518.2,60.0,0.07974481051228338,23.25,712.0,0.0,False,1,18000.0,False,0.0,False,1.0,False,63000.0,0,False,29993.0,0.0
13.99,2798.0,60.0,0.08790842675399924,14.97,722.0,9.0,False,0,20000.0,False,0.0,True,1.0,False,63500.0,0,False,34570.0,0.0
9.17,2292.5,60.0,0.08447765227260444,17.08,697.0,10.0,False,0,25000.0,False,0.0,True,1.0,False,74000.0,0,False,25864.0,1.0
13.18,2636.0,36.0,0.10808190689489681,24.72,697.0,9.0,True,1,20000.0,False,0.0,False,1.0,False,75000.0,0,False,32733.0,0.0
11.48,2066.4,36.0,0.05313554010088649,19.24,697.0,8.0,True,0,18000.0,False,0.0,False,1.0,False,134000.0,0,False,26059.0,0.0
18.49,1488.445,36.0,0.21804043160114103,26.23,692.0,6.0,False,1,8050.0,False,0.0,False,0.0,False,16114.0,0,False,5595.0,0.0
5.32,744.8,36.0,0.058145083436767345,15.74,757.0,0.0,True,0,14000.0,False,0.0,False,0.0,False,87000.0,0,False,13830.0,0.0
12.88,3864.0,36.0,0.1210762708474983,16.21,697.0,3.0,True,0,30000.0,False,0.0,False,0.0,False,100000.0,0,False,54554.0,0.0
9.17,880.32,36.0,0.024481241500679946,5.54,662.0,2.0,False,0,9600.0,False,1.0,False,0.0,False,150000.0,1,False,7493.0,0.0
12.59,755.4,36.0,0.03709899710822617,21.38,662.0,4.0,True,1,6000.0,False,1.0,True,1.0,False,65000.0,1,False,9325.0,0.0
7.91,632.8,36.0,0.040051191809310514,11.74,767.0,10.0,False,0,8000.0,False,0.0,False,0.0,False,75000.0,0,False,14125.0,0.0
17.27,518.1,36.0,0.015155977979579354,4.64,717.0,6.0,False,0,3000.0,False,0.0,False,1.0,False,85000.0,0,True,378.0,0.0
9.8,1470.0,36.0,0.09982969040888093,29.84,672.0,10.0,True,1,15000.0,False,0.0,False,0.0,False,58000.0,0,False,24378.0,0.0
9.17,3209.5,36.0,0.18784797339955386,21.67,712.0,5.0,False,1,35000.0,False,0.0,True,1.0,False,71265.0,0,False,39486.0,1.0
6.49,1882.1,36.0,0.09693742500818094,7.79,807.0,0.0,True,0,29000.0,False,0.0,False,0.0,False,110000.0,0,False,5322.0,0.0
18.99,5103.562499999999,60.0,0.10453581962705594,13.13,687.0,9.0,False,0,26875.0,False,1.0,False,2.0,False,80000.0,1,False,15270.0,0.0
11.48,1148.0,36.0,0.05493584402599567,22.83,692.0,3.0,True,1,10000.0,False,0.0,False,2.0,False,72000.0,0,False,6209.0,0.0
18.99,4927.905,60.0,0.13685758828712802,20.93,702.0,10.0,False,1,25950.0,False,0.0,False,0.0,False,59000.0,0,False,38922.0,0.0
13.99,3497.5,36.0,0.13666933290673494,22.86,682.0,5.0,False,1,25000.0,False,0.0,True,0.0,False,75000.0,0,False,20847.0,0.0
8.38,838.0000000000001,36.0,0.04847254268574066,10.88,752.0,10.0,False,0,10000.0,False,0.0,False,1.0,False,78000.0,0,False,4946.0,0.0
13.18,659.0,36.0,0.04052867311845157,34.18,672.0,0.0,False,1,5000.0,False,0.0,False,0.0,False,50000.0,0,False,1450.0,2.0
16.55,1100.575,36.0,0.03490001481262035,11.45,697.0,6.0,True,0,6650.0,False,0.0,False,2.0,False,81000.0,0,False,3997.0,1.0
10.78,2156.0,36.0,0.10441529355303152,24.89,692.0,0.0,True,1,20000.0,False,0.0,False,0.0,False,75000.0,0,False,30584.0,0.0
17.86,1786.0,36.0,0.21636817909254447,16.92,687.0,0.0,True,0,10000.0,False,0.0,True,2.0,False,20000.0,0,False,4960.0,0.0
13.99,1119.2,36.0,0.02803712439749769,13.93,667.0,3.0,True,0,8000.0,False,0.0,False,1.0,False,117000.0,0,False,95.0,0.0
20.5,2952.0,60.0,0.08259587231307576,24.67,682.0,10.0,False,1,14400.0,False,0.0,False,0.0,False,56000.0,0,False,24606.0,0.0
11.99,1199.0,36.0,0.0306525551487555,16.63,707.0,10.0,True,0,10000.0,False,0.0,False,0.0,False,130000.0,0,False,35749.0,0.0
6.49,973.5,36.0,0.08110392283714639,18.66,682.0,6.0,False,0,15000.0,False,1.0,False,0.0,False,68000.0,1,False,177.0,0.0
11.99,599.5,36.0,0.045000000000000005,20.36,682.0,6.0,False,1,5000.0,False,0.0,False,2.0,False,44268.0,0,False,23797.0,0.0
9.17,1100.4,36.0,0.045088987545672414,15.44,662.0,0.0,True,0,12000.0,False,0.0,False,1.0,False,101800.0,0,False,10976.0,1.0
7.91,798.91,36.0,0.09248415098020092,26.77,667.0,4.0,True,1,10100.0,False,1.0,False,0.0,False,41000.0,1,False,10103.0,0.0
17.86,4188.17,60.0,0.13966125617501765,28.42,717.0,9.0,False,1,23450.0,False,1.0,False,0.0,False,51000.0,1,False,7979.0,0.0
14.85,2821.5,60.0,0.0720716685330347,13.09,667.0,9.0,False,0,19000.0,False,0.0,True,2.0,False,75000.0,0,False,17771.0,0.0
11.99,671.44,36.0,0.02789281607758836,16.41,662.0,2.0,True,0,5600.0,False,0.0,False,0.0,False,80000.0,0,False,5781.0,2.0
17.57,3162.6,60.0,0.2715710573655806,38.5625,692.0,10.0,True,1,18000.0,False,0.0,False,1.0,False,20000.0,0,False,40165.0,0.0
7.89,1183.5,36.0,0.05189730168092009,5.11,697.0,3.0,True,0,15000.0,False,1.0,False,0.0,False,108500.0,1,False,8309.0,0.0
8.49,594.3,36.0,0.05301527633367991,25.18,667.0,6.0,False,1,7000.0,False,1.0,True,0.0,False,50000.0,1,False,9366.0,0.0
16.55,715.7875,36.0,0.043563999905237974,37.4,702.0,10.0,False,1,4325.0,False,0.0,False,1.0,False,42199.0,0,False,1346.0,0.0
10.78,1509.2,36.0,0.04568443155684431,12.52,707.0,6.0,False,0,14000.0,False,0.0,True,0.0,False,120000.0,0,False,4325.0,1.0
5.32,478.8,36.0,0.06774306423394152,18.55,782.0,6.0,False,0,9000.0,False,0.0,True,0.0,False,48000.0,0,False,8484.0,0.0
10.78,862.4,36.0,0.07200220628792058,11.98,667.0,2.0,False,0,8000.0,False,0.0,False,2.0,False,43500.0,0,False,16344.0,0.0
9.8,980.0,36.0,0.04289294760698573,3.83,662.0,7.0,False,0,10000.0,False,0.0,False,0.0,False,90000.0,0,False,8411.0,0.0
26.06,5980.77,60.0,0.16183250999764762,12.4,667.0,2.0,True,0,22950.0,False,0.0,False,2.0,False,51000.0,0,False,29289.0,0.0
7.91,1582.0,36.0,0.09387091936209568,23.22,677.0,6.0,False,1,20000.0,False,0.0,False,0.0,False,80000.0,0,False,41404.0,0.0
19.89,1844.7975,36.0,0.06660259304650712,14.34,692.0,0.0,False,0,9275.0,False,0.0,False,3.0,False,62000.0,0,False,12945.0,0.0
11.22,561.0,36.0,0.007720068008555916,14.27,737.0,5.0,False,0,5000.0,False,0.0,True,0.0,False,255250.0,0,False,97456.0,0.0
9.76,1561.6,36.0,0.071777891457006,17.09,677.0,2.0,False,0,16000.0,False,0.0,False,0.0,False,86000.0,0,False,97456.0,8.0
19.48,4499.88,60.0,0.13204755326110668,22.24,667.0,10.0,False,1,23100.0,False,0.0,False,0.0,False,55000.0,0,False,3857.0,0.0
12.88,837.2,36.0,0.06557232830150954,29.7,692.0,2.0,True,1,6500.0,False,0.0,True,0.0,False,40000.0,0,False,5816.0,0.0
13.99,2798.0,60.0,0.08588014520396234,14.31,677.0,6.0,False,0,20000.0,False,0.0,False,0.0,False,65000.0,0,False,13222.0,0.0
13.67,1640.4,60.0,0.04263651745885248,13.31,662.0,5.0,True,0,12000.0,False,0.0,False,2.0,False,78000.0,0,False,17330.0,0.0
19.89,2063.5875,60.0,0.03290485141782986,8.89,687.0,10.0,False,0,10375.0,False,0.0,False,1.0,False,100000.0,0,False,24312.0,0.0
13.18,1977.0,60.0,0.06852229554089183,10.86,662.0,10.0,False,0,15000.0,False,0.0,True,0.0,False,60000.0,0,False,15175.0,2.0
12.88,2576.0000000000005,36.0,0.09473958455580332,20.0,702.0,1.0,True,0,20000.0,False,0.0,False,5.0,False,85198.0,0,False,14978.0,1.0
9.8,1176.0000000000002,36.0,0.04386887853652994,14.56,692.0,10.0,False,0,12000.0,False,0.0,False,0.0,False,105600.0,0,True,7871.0,0.0
18.2,5096.0,60.0,0.09519664044794028,7.89,667.0,1.0,False,0,28000.0,False,0.0,False,0.0,False,90000.0,0,False,7438.0,1.0
10.64,3724.0,36.0,0.13677158740951087,25.32,717.0,10.0,False,1,35000.0,False,0.0,False,0.0,False,100000.0,0,False,69069.0,0.0
13.99,4896.5,36.0,0.172897894280345,15.49,717.0,4.0,False,0,35000.0,False,0.0,False,0.0,False,83000.0,0,False,13411.0,0.0
11.99,299.75,36.0,0.019764341823375386,12.48,667.0,0.0,False,0,2500.0,False,1.0,False,0.0,False,50400.0,1,False,35.0,0.0
8.49,891.45,36.0,0.07646389294778129,18.62,672.0,6.0,False,0,10500.0,False,0.0,True,0.0,False,52000.0,0,False,11459.0,0.0
17.97,5364.045,36.0,0.057527598528078504,0.37,667.0,4.0,False,0,29850.0,False,0.0,False,1.0,False,225000.0,0,False,1101.0,1.0
14.48,724.0,36.0,0.036862100978361775,18.41,702.0,9.0,True,0,5000.0,False,0.0,False,0.0,False,56000.0,0,False,1494.0,0.0
13.99,1790.72,60.0,0.08930420873737878,8.58,687.0,1.0,False,0,12800.0,False,0.0,False,0.0,False,40000.0,0,False,6572.0,0.0
21.48,4226.19,60.0,0.07500488303957588,8.09,662.0,0.0,False,0,19675.0,False,0.0,False,0.0,False,86000.0,0,False,10734.0,1.0
5.32,798.0,36.0,0.07633583056384836,26.19,727.0,10.0,True,1,15000.0,False,0.0,False,0.0,False,71000.0,0,False,10473.0,0.0
13.44,1075.2,36.0,0.06508677917299847,25.46,717.0,10.0,False,1,8000.0,False,0.0,False,0.0,False,50000.0,0,False,1704.0,0.0
6.49,661.98,36.0,0.03409591680907537,21.44,712.0,1.0,False,1,10200.0,False,0.0,True,0.0,False,110000.0,0,False,37174.0,0.0
14.85,568.0125,36.0,0.05290683726509396,7.08,672.0,3.0,False,0,3825.0,False,1.0,False,2.0,False,30000.0,1,False,2138.0,1.0
7.49,749.0,36.0,0.1130570701563068,28.69,712.0,10.0,True,1,10000.0,False,0.0,False,0.0,False,33000.0,0,False,15017.0,0.0
8.49,1867.8,36.0,0.08863421690847977,7.66,692.0,2.0,True,0,22000.0,False,0.0,False,1.0,False,94000.0,0,False,21300.0,0.0
14.48,3163.88,36.0,0.16401294263069877,15.27,692.0,8.0,False,0,21850.0,False,0.0,False,0.0,False,55000.0,0,False,28533.0,1.0
9.17,1925.7,36.0,0.05355251579873611,13.09,667.0,8.0,False,0,21000.0,False,1.0,False,0.0,False,150000.0,1,False,10920.0,0.0
11.48,1377.6,36.0,0.1186444066779966,38.5625,707.0,7.0,False,1,12000.0,False,0.0,False,0.0,False,40000.0,0,False,10012.0,0.0
21.99,3078.6,60.0,0.15457417033186724,28.96,662.0,10.0,False,1,14000.0,False,1.0,False,0.0,False,30000.0,1,False,2283.0,0.0
11.48,1722.0,36.0,0.11865152363432775,13.66,672.0,3.0,True,0,15000.0,False,0.0,False,0.0,False,50000.0,0,False,12809.0,0.0
16.59,1990.8,36.0,0.0981442743982158,23.33,677.0,10.0,True,1,12000.0,False,1.0,False,1.0,False,52000.0,1,False,3778.0,0.0
17.86,1339.5,36.0,0.06708477937530986,33.23,662.0,10.0,False,1,7500.0,False,2.0,False,1.0,False,48396.0,1,False,28751.0,0.0
7.91,2373.0,36.0,0.1024088281278406,20.18,732.0,10.0,False,1,30000.0,False,0.0,False,0.0,False,110000.0,0,False,50184.0,0.0
10.78,862.4,36.0,0.08948246315548955,11.83,682.0,3.0,False,0,8000.0,False,0.0,False,0.0,False,35000.0,0,False,6436.0,0.0
13.99,2378.3,36.0,0.07744834022130383,18.36,667.0,1.0,False,0,17000.0,False,0.0,False,3.0,False,90000.0,0,False,36371.0,0.0
17.97,2592.1724999999997,36.0,0.1054602468136759,12.93,662.0,10.0,False,0,14425.0,False,0.0,False,3.0,False,59304.0,0,False,3785.0,2.0
10.78,1940.4,60.0,0.07760579286520958,27.03,697.0,5.0,False,1,18000.0,False,1.0,False,0.0,False,60200.0,1,False,97.0,0.0
7.49,2022.3,36.0,0.08396660333966603,11.28,692.0,10.0,False,0,27000.0,False,0.0,False,1.0,False,120000.0,0,False,22415.0,0.0
10.78,2263.8,60.0,0.06124567474048443,21.88,717.0,10.0,False,1,21000.0,False,0.0,False,1.0,False,89000.0,0,False,59490.0,0.0
12.88,154.56000000000003,36.0,0.01614154338264694,16.36,662.0,6.0,True,0,1200.0,False,1.0,False,0.0,False,30000.0,1,True,2917.0,0.0
10.78,3449.6,60.0,0.08931234679396206,17.5,797.0,10.0,True,0,32000.0,False,0.0,False,0.0,False,93000.0,0,False,2297.0,0.0
6.89,1653.6,36.0,0.0905827857813329,28.09,742.0,6.0,False,1,24000.0,False,0.0,True,0.0,False,98000.0,0,False,22665.0,0.0
25.09,6429.3125,60.0,0.09869755053923067,25.39,662.0,2.0,False,1,25625.0,False,0.0,False,0.0,False,91600.0,0,False,25877.0,0.0
9.8,2156.0000000000005,36.0,0.10615707643853423,12.08,687.0,7.0,True,0,22000.0,False,0.0,False,0.0,False,80000.0,0,False,20178.0,0.0
7.89,512.85,36.0,0.05421487603305786,28.43,702.0,9.0,False,1,6500.0,False,0.0,True,1.0,False,45000.0,0,False,9939.0,1.0
6.99,699.0,36.0,0.07407742141885948,12.7,727.0,1.0,False,0,10000.0,False,1.0,False,1.0,False,50000.0,1,False,637.0,0.0
12.59,1259.0,36.0,0.1339344262295082,25.48,667.0,5.0,True,1,10000.0,False,0.0,False,0.0,False,30000.0,0,False,11613.0,0.0
9.17,385.14,36.0,0.016066072071351436,13.2,672.0,10.0,False,0,4200.0,False,0.0,False,0.0,False,100000.0,0,False,2947.0,4.0
13.99,4616.7,60.0,0.12704490291262135,18.19,662.0,9.0,True,0,33000.0,False,0.0,True,0.0,False,72500.0,0,False,25388.0,3.0
5.32,159.6,36.0,0.009034096590340965,20.04,802.0,8.0,True,1,3000.0,False,0.0,False,0.0,False,120000.0,0,False,7533.0,0.0
13.44,3645.6,60.0,0.11505137513074508,37.65,687.0,8.0,False,1,27125.0,False,0.0,False,0.0,False,65000.0,0,False,21979.0,1.0
11.99,1798.5,36.0,0.04981001899810019,17.3,712.0,10.0,False,0,15000.0,False,0.0,False,0.0,False,120000.0,0,False,16155.0,0.0
11.99,719.4,36.0,0.022137540273302964,14.58,667.0,3.0,True,0,6000.0,False,0.0,False,0.0,False,108000.0,0,False,14060.0,0.0
16.59,3483.9,60.0,0.09548206484956623,34.71,697.0,6.0,False,1,21000.0,False,0.0,False,2.0,False,65000.0,0,True,33960.0,0.0
5.32,638.4,36.0,0.039418972475729924,16.19,747.0,6.0,False,0,12000.0,False,0.0,True,2.0,False,110000.0,0,False,16265.0,0.0
19.48,4090.8,60.0,0.05502649735026498,24.44,697.0,1.0,True,1,21000.0,False,0.0,False,0.0,False,120000.0,0,False,35684.0,0.0
11.99,2158.2,36.0,0.15936550253265794,21.21,697.0,3.0,False,1,18000.0,False,0.0,False,1.0,False,45000.0,0,False,6438.0,0.0
5.32,1276.8,36.0,0.07226877312268773,15.82,727.0,3.0,False,0,24000.0,False,0.0,True,1.0,False,120000.0,0,False,42613.0,0.0
13.44,470.4,36.0,0.030293542074363994,32.53,672.0,4.0,True,1,3500.0,False,1.0,False,0.0,False,47000.0,1,False,2159.0,2.0
10.64,1596.0,60.0,0.051743721004639254,36.96,712.0,8.0,False,1,15000.0,False,0.0,False,1.0,False,75000.0,0,False,23230.0,1.0
9.17,3209.5,36.0,0.10710363805074713,8.24,762.0,6.0,False,0,35000.0,False,0.0,True,1.0,False,125000.0,0,False,15380.0,0.0
7.49,1198.4,36.0,0.0852933782780095,12.09,697.0,10.0,True,0,16000.0,False,0.0,True,1.0,False,70000.0,0,False,39852.0,0.0
11.22,3927.0,36.0,0.14518292426219845,25.38,672.0,6.0,False,1,35000.0,False,0.0,False,0.0,False,95000.0,0,False,36783.0,2.0
17.27,790.1025,36.0,0.035077483396415046,10.03,667.0,5.0,True,0,4575.0,False,0.0,False,1.0,True,56000.0,0,False,2380.0,1.0
22.45,6123.2375,60.0,0.1471282977488228,31.94,682.0,10.0,False,1,27275.0,False,0.0,False,0.0,False,62000.0,0,False,16364.0,0.0
16.99,1894.3849999999998,36.0,0.07569605789373453,18.46,662.0,10.0,False,0,11150.0,False,0.0,False,1.0,False,63000.0,0,False,10562.0,0.0
12.88,4508.0,36.0,0.09417406607471403,12.37,687.0,9.0,False,0,35000.0,False,0.0,False,0.0,False,150000.0,0,False,49053.0,0.0
13.99,1399.0,36.0,0.05125181222816578,16.44,692.0,1.0,False,0,10000.0,False,0.0,False,1.0,False,80000.0,0,False,16065.0,0.0
11.99,239.8,36.0,0.014488475241765435,11.37,682.0,10.0,True,0,2000.0,False,0.0,False,0.0,False,55000.0,0,False,18917.0,0.0
11.22,1346.4,36.0,0.09456610413500759,18.58,697.0,0.0,True,0,12000.0,False,0.0,True,1.0,False,50000.0,0,False,15153.0,0.0
11.99,1798.5,36.0,0.12991828218725548,19.65,707.0,3.0,False,0,15000.0,False,0.0,False,0.0,False,46000.0,0,False,14245.0,0.0
25.09,5620.16,60.0,0.08064237032200137,35.4,682.0,5.0,True,1,22400.0,False,0.0,False,1.0,False,98000.0,0,False,118.0,1.0
7.91,1898.4,60.0,0.058266208055033394,3.27,752.0,10.0,False,0,24000.0,False,0.0,False,1.0,False,100000.0,0,False,15180.0,0.0
12.59,1510.8,36.0,0.07655113311750143,26.29,672.0,2.0,True,1,12000.0,False,0.0,False,0.0,False,63000.0,0,False,7895.0,1.0
6.89,1378.0,36.0,0.09246712993051041,14.96,697.0,10.0,True,0,20000.0,False,0.0,False,1.0,False,80000.0,0,False,12162.0,2.0
13.44,1008.0,36.0,0.029059536053022514,20.47,687.0,10.0,False,1,7500.0,False,0.0,False,2.0,False,105000.0,0,False,12833.0,1.0
16.99,4510.844999999999,60.0,0.1162262156448203,26.36,702.0,10.0,False,1,26550.0,False,0.0,True,3.0,False,68100.0,0,False,58244.0,0.0
8.49,849.0,36.0,0.07573302407422218,34.71,697.0,2.0,True,1,10000.0,False,0.0,True,0.0,False,50000.0,0,False,8877.0,1.0
10.78,2587.2,36.0,0.07518382235305411,23.39,687.0,10.0,False,1,24000.0,False,0.0,False,0.0,False,125000.0,0,False,66762.0,1.0
10.78,1724.8,36.0,0.11390096706173199,31.14,677.0,10.0,False,1,16000.0,False,0.0,True,1.0,False,55000.0,0,False,33671.0,0.0
8.49,169.8,36.0,0.013058677514996899,29.88,712.0,10.0,False,1,2000.0,False,1.0,False,0.0,False,58000.0,1,False,8472.0,0.0
7.89,1578.0,36.0,0.08937580345664906,7.14,697.0,6.0,False,0,20000.0,False,0.0,False,1.0,False,84000.0,0,False,19584.0,1.0
11.48,401.8,36.0,0.08139430989889489,6.0,707.0,0.0,True,0,3500.0,False,0.0,True,0.0,False,17000.0,0,False,3004.0,0.0
11.99,2757.7,60.0,0.07394790738018937,7.45,682.0,10.0,False,0,23000.0,False,0.0,False,0.0,False,82994.0,0,False,19165.0,1.0
16.99,1868.8999999999996,60.0,0.06831292176955761,19.55,702.0,2.0,False,0,11000.0,False,0.0,True,0.0,False,48000.0,0,False,9471.0,0.0
6.49,778.8,36.0,0.08823642325841798,28.18,752.0,10.0,True,1,12000.0,False,0.0,False,0.0,False,50000.0,0,False,10942.0,0.0
7.26,726.0,36.0,0.016906532370961586,21.95,697.0,10.0,False,1,10000.0,False,0.0,False,0.0,False,220000.0,0,False,21154.0,1.0
9.8,490.0,36.0,0.04824652604218734,38.5625,682.0,10.0,True,1,5000.0,False,1.0,False,1.0,False,40000.0,1,False,5977.0,0.0
17.86,3214.8,36.0,0.08658578856152513,13.04,667.0,10.0,False,0,18000.0,False,0.0,False,1.0,False,90000.0,0,False,5956.0,0.0
8.49,2377.2,60.0,0.11484303139372126,18.59,722.0,1.0,False,0,28000.0,False,0.0,True,1.0,False,60000.0,0,False,61267.0,0.0
17.27,3207.9025,36.0,0.1733678170911936,8.27,662.0,6.0,False,0,18575.0,False,0.0,False,0.0,False,46000.0,0,False,6118.0,2.0
